side,failed,day_move_pct,fail_time,opp_accept,re_accept,first_after_fail,close_against,close_beyond_opp,close_back_beyond_orig
short,True,-0.15888558390451113,11:15:00,True,True,opposite,False,False,True
long,True,0.12211819561114279,13:30:00,False,True,same,False,False,True
short,False,-1.877795982989383,,,,,,,
long,True,0.6188234852888774,11:00:00,False,True,same,False,False,True
long,True,-0.09144862080548988,13:00:00,True,True,same,True,False,False
long,True,-0.11174432897530506,12:00:00,True,False,opposite,True,True,False
long,False,0.8485713212931234,,,,,,,
long,False,0.6405959031657193,,,,,,,
long,True,0.4012870774465549,11:15:00,False,True,same,False,False,True
long,True,0.15289111573673075,10:15:00,False,True,same,False,False,False
long,True,0.06630811169234807,10:15:00,False,True,same,False,False,False
short,False,-0.15815801088716608,,,,,,,
long,True,0.450142975740242,14:45:00,False,True,same,False,False,True
long,True,-0.5410362219165465,14:45:00,True,False,opposite,True,True,False
long,True,-0.06452207576734814,11:30:00,True,False,opposite,True,False,False
long,True,0.0055369963640306,14:15:00,False,False,none,False,False,False
long,True,-0.044249419226383147,10:45:00,True,False,opposite,True,True,False
short,True,-0.28632123395215814,12:00:00,False,False,none,False,False,False
short,True,-0.3706861400452288,13:45:00,False,True,same,False,False,True
long,True,-0.2813227759664749,10:15:00,True,True,same,True,True,False
long,True,0.5327571111897411,10:30:00,False,True,same,False,False,True
long,True,-0.2642667060910764,11:45:00,True,False,opposite,True,True,False
long,False,0.39305419719140033,,,,,,,
short,True,-0.11385338622008634,13:15:00,False,True,same,False,False,False
long,True,0.10727077689496323,10:30:00,False,True,same,False,False,True
long,False,0.40732828849705527,,,,,,,
short,True,-0.174844082338943,10:45:00,False,True,same,False,False,True
long,True,0.32062828734056303,10:45:00,False,True,same,False,False,True
short,True,-0.22533800701052265,12:00:00,False,True,same,False,False,False
long,False,0.5000982335815918,,,,,,,
long,True,0.04967974308474066,13:00:00,False,True,same,False,False,True
short,True,-0.13150178593642758,10:15:00,False,True,same,False,False,False
long,True,0.030239425095168748,11:45:00,False,False,none,False,False,False
short,True,0.10287700876228101,11:45:00,True,False,opposite,True,True,False
short,True,0.15231213360960005,11:30:00,True,False,opposite,True,True,False
long,True,0.21721470702502632,10:45:00,False,True,same,False,False,False
short,True,-0.007044734061278923,10:30:00,False,True,same,False,False,False
long,True,0.18895579847069133,14:00:00,False,True,same,False,False,True
long,True,0.1761928254281564,12:00:00,False,True,same,False,False,True
long,True,0.2971951112283433,11:15:00,False,True,same,False,False,True
short,True,0.18019278878955713,10:45:00,True,False,opposite,True,True,False
short,False,-1.761641617683285,,,,,,,
long,True,0.876265567601453,11:45:00,False,True,same,False,False,True
long,True,0.09384184992387024,11:15:00,False,True,same,False,False,False
long,False,0.6265995940340607,,,,,,,
long,False,0.14327148198625128,,,,,,,
long,False,0.4709930828322051,,,,,,,
long,True,0.14182434535956467,10:15:00,False,True,same,False,False,True
short,True,-0.37323701410388876,10:30:00,False,True,same,False,False,False
short,True,0.20499216206437687,11:15:00,True,True,same,True,True,False
long,False,0.7899246058944653,,,,,,,
long,True,-0.02550326441784767,10:45:00,False,False,none,True,False,False
long,True,-0.2825676204742278,10:45:00,True,False,opposite,True,True,False
short,True,0.10897883426703725,13:45:00,False,False,none,True,False,False
short,True,-0.12218300298669771,10:30:00,False,False,none,False,False,False
long,True,-2.635822060795312,10:30:00,True,False,opposite,True,True,False
long,True,0.29876452083443805,11:30:00,False,True,same,False,False,True
short,True,0.23700812101357105,11:45:00,False,True,same,True,False,False
short,False,-0.8399722895739536,,,,,,,
long,False,0.5733843792452564,,,,,,,
short,True,-0.3860055444432797,11:15:00,False,False,none,False,False,False
long,False,0.7122905027932891,,,,,,,
long,True,-0.6889012285694385,11:00:00,True,False,opposite,True,True,False
long,False,0.7601115760111687,,,,,,,
long,True,-0.16933630535829192,15:30:00,False,False,none,True,False,False
long,False,0.48858241796319035,,,,,,,
short,False,-1.0236098966102558,,,,,,,
long,True,-1.4604885681996027,10:45:00,True,False,opposite,True,True,False
long,False,1.0742290516544184,,,,,,,
short,True,-1.3293737444318388,10:30:00,False,True,same,False,False,True
short,True,-0.40063536886691953,10:15:00,False,True,same,False,False,True
long,False,0.7028936382773798,,,,,,,
short,True,-0.11963644804742213,10:30:00,True,False,opposite,False,False,False
long,False,0.7180912670836204,,,,,,,
long,False,0.5903667697746195,,,,,,,
long,True,0.4329842471178402,11:15:00,False,True,same,False,False,True
long,False,0.363162467419631,,,,,,,
long,False,0.3802608486183079,,,,,,,
long,True,-0.06850018837551985,10:15:00,True,False,opposite,True,False,False
long,True,0.7718696397941649,10:30:00,False,True,same,False,False,True
long,False,0.31061171837869495,,,,,,,
short,True,-0.11646945630708894,11:00:00,False,True,same,False,False,False
long,True,0.34270978249804074,10:15:00,False,True,same,False,False,True
short,True,0.44307650679835664,11:30:00,True,False,opposite,True,True,False
long,True,0.06923921303725322,12:00:00,False,True,same,False,False,False
short,True,0.08081080171049582,11:30:00,False,False,none,True,False,False
short,False,-1.276354037889682,,,,,,,
long,False,0.5091528309919102,,,,,,,
short,False,-0.7047132982948234,,,,,,,
short,True,-0.13228634906636838,10:30:00,False,True,same,False,False,False
short,True,-0.3493022392467293,13:45:00,False,True,same,False,False,False
short,True,-0.49044478268223113,10:15:00,False,True,same,False,False,False
short,True,-0.01696842176709401,10:15:00,False,False,none,False,False,False
long,True,0.42015383051534627,10:30:00,False,True,same,False,False,True
long,True,0.02703707458850957,15:30:00,False,False,none,False,False,False
long,True,0.7085916740478204,11:00:00,False,True,same,False,False,True
short,False,-1.6091445678613203,,,,,,,
long,True,0.6094087181700569,11:15:00,False,True,same,False,False,True
long,False,0.520992951271837,,,,,,,
long,True,-0.06247045316404298,13:00:00,False,False,none,True,False,False
short,False,-1.6684753119913243,,,,,,,
long,True,-0.1688723462917041,13:30:00,False,True,same,True,False,False
short,True,-0.1225278707762456,11:30:00,False,True,same,False,False,False
long,False,0.9814706590119959,,,,,,,
long,True,0.13857287051133316,12:15:00,False,True,same,False,False,False
short,True,-0.5402641670217312,10:15:00,False,True,same,False,False,False
short,False,-0.5753995355825658,,,,,,,
long,True,-0.025678336043821748,12:15:00,False,True,same,True,False,False
long,False,1.2883170710646707,,,,,,,
long,True,1.091937379690977,10:30:00,False,True,same,False,False,True
long,True,0.7043200537905525,10:30:00,False,True,same,False,False,True
short,True,-0.6014105506508383,11:30:00,False,True,same,False,False,True
short,True,0.02689030436462403,12:15:00,True,False,opposite,True,False,False
short,True,0.035215400868637836,10:15:00,True,False,opposite,True,True,False
short,True,-0.7485230934478948,11:00:00,False,True,same,False,False,True
long,True,0.34401167961604084,10:15:00,False,False,none,False,False,False
short,True,-0.03835059109933425,15:15:00,False,False,none,False,False,False
long,True,0.2906928178826318,10:15:00,False,True,same,False,False,True
long,True,-0.21909285523146194,12:00:00,False,False,none,True,False,False
long,False,0.3268795574553618,,,,,,,
short,False,-0.22198484494441173,,,,,,,
long,True,0.0033399018068758224,12:15:00,False,True,same,False,False,False
short,False,-0.25560066155464467,,,,,,,
short,True,-0.5498005296858843,10:45:00,False,False,none,False,False,False
short,False,-0.6758130081300773,,,,,,,
short,True,-0.21379485874268855,13:00:00,False,True,same,False,False,True
short,True,0.3924686617156947,10:15:00,True,True,same,True,True,False
long,True,0.19092352921297184,10:45:00,False,True,same,False,False,True
long,False,0.5588096680805288,,,,,,,
long,True,-0.09692837327450743,10:45:00,True,False,opposite,True,True,False
short,True,0.12031281331463806,10:30:00,False,False,none,True,False,False
long,True,0.28430946248787503,13:30:00,False,True,same,False,False,True
long,False,0.6231409627943219,,,,,,,
long,True,0.4341270235787231,10:30:00,False,True,same,False,False,True
short,False,-0.2552869095460819,,,,,,,
short,False,-0.26000098734551,,,,,,,
long,True,0.344998349290182,10:45:00,False,True,same,False,False,True
long,True,-0.039538714991760315,10:45:00,False,True,same,True,False,False
long,True,-0.02462285986309931,10:30:00,False,True,same,True,False,False
short,True,0.09172809172810492,10:45:00,False,True,same,True,False,False
short,True,0.1637143512000172,10:45:00,True,False,opposite,True,True,False
short,True,-0.21879337088741568,10:15:00,False,False,none,False,False,False
long,True,-0.17013479911007767,10:15:00,True,True,opposite,True,True,False
short,False,-0.864944408109869,,,,,,,
long,True,0.01811146785215545,15:00:00,False,False,none,False,False,False
short,False,-0.20949835865460287,,,,,,,
short,True,-0.24309574995865502,10:15:00,False,True,same,False,False,True
long,False,1.2858378343096888,,,,,,,
long,True,0.31605256792712755,11:00:00,False,False,none,False,False,False
long,True,0.05128040767923281,12:00:00,False,True,same,False,False,False
short,True,-0.4323065388357916,11:00:00,False,True,same,False,False,True
short,True,-0.0834055111795573,10:30:00,False,True,same,False,False,False
long,False,0.5581142455063137,,,,,,,
long,True,0.3898914669467457,10:45:00,False,True,same,False,False,True
short,True,0.13325507241779277,11:30:00,False,True,same,True,False,False
long,False,0.46275019413322127,,,,,,,
long,True,0.27994719177972804,10:30:00,True,True,same,False,False,True
short,True,0.2098302282698583,10:45:00,True,False,opposite,True,True,False
long,False,0.48865119536496415,,,,,,,
long,True,0.012716983531513293,12:00:00,True,False,opposite,False,False,False
long,True,-0.06385084442741551,13:00:00,False,True,same,True,False,False
long,False,0.7737650741193924,,,,,,,
short,True,-0.41775703881199444,11:15:00,False,True,same,False,False,True
short,True,-0.15975198899135234,10:45:00,False,True,same,False,False,True
long,False,0.63406940063091,,,,,,,
long,True,0.029754447506880055,14:45:00,False,False,none,False,False,False
long,True,-0.006242099842390658,10:45:00,True,False,opposite,True,False,False
long,True,0.03581327271029444,12:30:00,True,True,opposite,False,False,True
short,False,-1.606694821486998,,,,,,,
long,True,0.4513390250445948,10:45:00,False,True,same,False,False,True
long,True,0.22611555611777856,11:00:00,True,False,opposite,False,False,False
short,False,-1.7688290915933602,,,,,,,
long,True,0.08625371370156731,12:00:00,False,True,same,False,False,False
long,True,0.7990008486381761,11:15:00,False,True,same,False,False,True
long,True,0.3717708366432593,14:15:00,False,True,same,False,False,True
short,True,-0.27817941786634215,12:15:00,False,True,same,False,False,True
long,False,0.7372284620595027,,,,,,,
long,True,-0.057898443001325184,12:45:00,False,True,same,True,False,False
short,True,-0.20588005926850395,10:30:00,False,True,same,False,False,True
long,True,-0.279272954208587,11:00:00,True,True,same,True,True,False
long,False,0.7497350208865772,,,,,,,
long,True,0.1737045178546781,10:30:00,False,True,same,False,False,True
short,True,-0.39658140678799914,11:15:00,False,True,same,False,False,True
short,True,-0.44452647931952916,10:45:00,False,False,none,False,False,False
long,True,-0.0663590487507415,11:45:00,False,True,same,True,False,False
long,True,0.11757243854517707,15:30:00,False,True,same,False,False,True
long,True,0.03882228709857216,13:30:00,False,True,same,False,False,False
long,True,-0.1599080916599438,11:15:00,True,False,opposite,True,True,False
short,True,-0.26516561220693013,11:00:00,False,True,same,False,False,True
short,True,-0.7547052611963534,10:15:00,False,True,same,False,False,True
long,False,1.2519074460465296,,,,,,,
long,False,0.9111162326188804,,,,,,,
long,False,0.5234334815890751,,,,,,,
long,True,0.36566097359116423,10:30:00,False,True,same,False,False,True
long,True,-0.16456965036429905,13:30:00,False,False,none,True,False,False
long,True,0.23339507009381144,14:00:00,False,True,same,False,False,True
long,False,0.5189273501709613,,,,,,,
long,False,0.8380013443871848,,,,,,,
short,False,-0.9022003090735198,,,,,,,
long,True,0.6073502682094167,11:30:00,False,True,same,False,False,True
short,True,0.1485796666519601,10:30:00,True,False,opposite,True,False,False
short,True,0.004392579469092439,10:15:00,False,True,same,True,False,False
long,False,1.1324513983504092,,,,,,,
long,True,0.5069250877370202,11:45:00,False,True,same,False,False,True
long,True,-0.8318274388320002,10:30:00,True,False,opposite,True,True,False
short,True,-0.7084656616896834,15:15:00,False,False,none,False,False,False
long,False,0.9341489744512321,,,,,,,
short,True,-0.3057317561003581,10:45:00,True,True,same,False,False,False
long,True,0.11851766202231051,11:45:00,False,True,same,False,False,False
short,True,-0.19961799721397444,13:15:00,False,True,same,False,False,True
long,True,-0.08696408383337406,11:15:00,True,True,same,True,True,False
short,True,-1.6922001514533713,12:15:00,False,True,same,False,False,True
long,True,-3.135924940986634,12:00:00,True,True,same,True,True,False
long,False,4.041841265870283,,,,,,,
long,True,-0.9694977609577382,10:15:00,True,True,same,True,True,False
short,False,-4.48513558652941,,,,,,,
short,True,0.3056905471076954,15:15:00,False,False,none,True,False,False
short,True,0.7996040645251057,10:45:00,True,False,opposite,True,True,False
long,True,1.040348223381593,11:30:00,False,True,same,False,False,True
long,False,2.456398919184477,,,,,,,
short,True,0.9505985800433603,11:00:00,True,False,opposite,True,True,False
long,True,-0.1179871394018095,11:15:00,True,True,same,True,True,False
long,True,0.5381844059956453,10:15:00,False,True,same,False,False,False
long,True,-0.7895277508731757,12:30:00,True,True,same,True,True,False
long,True,-0.40342766276981745,12:00:00,True,False,opposite,True,True,False
short,True,1.236995407122632,10:30:00,True,False,opposite,True,True,False
long,True,0.8555887402790452,12:30:00,False,True,same,False,False,True
long,True,-1.2982927735994743,10:30:00,True,False,opposite,True,True,False
short,True,-1.2012444546868783,11:15:00,True,True,same,False,False,True
short,False,-1.6375768524724,,,,,,,
long,True,2.100229361236461,10:45:00,False,True,same,False,False,True
short,True,1.5160005898835038,10:15:00,True,False,opposite,True,True,False
long,True,-0.05782352260900181,10:30:00,True,False,opposite,True,False,False
long,True,0.988107729975507,11:15:00,False,True,same,False,False,True
short,True,0.16102133532693852,11:00:00,False,True,same,True,False,False
long,False,1.1710068949797758,,,,,,,
short,True,0.12773901935738685,11:30:00,True,False,opposite,True,False,False
short,False,-1.7402945113788482,,,,,,,
short,True,-0.5451823394819311,12:30:00,False,True,same,False,False,True
long,True,-0.2270663033605791,12:00:00,True,False,opposite,True,False,False
short,False,-0.41319380351284574,,,,,,,
short,True,-1.2523751943340766,10:15:00,False,True,same,False,False,True
short,True,0.31052731328269356,12:00:00,True,True,same,True,False,False
long,True,-0.22441782518725084,10:15:00,True,True,same,True,True,False
long,True,-1.2196927084875298,10:15:00,True,False,opposite,True,True,False
short,True,-2.5823285945654084,12:15:00,False,True,same,False,False,True
short,True,1.7475611043259232,13:00:00,True,True,same,True,True,False
short,True,-4.064035784703213,10:15:00,False,True,same,False,False,True
long,True,-0.6425962738662028,12:15:00,False,False,none,True,False,False
long,False,1.2866399259487737,,,,,,,
short,False,-2.178849812803041,,,,,,,
short,True,0.18806633612584722,10:45:00,True,True,same,True,True,False
long,True,3.610074036575339,10:15:00,False,True,same,False,False,True
short,True,-0.42939219836709563,14:30:00,False,False,none,False,False,False
short,True,-1.4517218095881024,12:30:00,False,True,same,False,False,True
long,True,-0.18223938223937974,15:00:00,False,False,none,True,False,False
long,True,0.6458295253762403,10:45:00,False,True,same,False,False,True
long,True,0.06088280060883022,10:45:00,False,True,same,False,False,False
long,True,0.5232118554362675,10:45:00,False,True,same,False,False,False
short,False,-1.0040551257687436,,,,,,,
long,True,0.025519011663677205,15:00:00,False,True,same,False,False,False
long,False,1.1082060728504262,,,,,,,
short,True,0.16736647385267034,10:15:00,True,False,opposite,True,True,False
long,True,-0.42853987187984055,10:15:00,True,False,opposite,True,True,False
short,False,-1.3114170424875504,,,,,,,
long,True,-0.7228699283116646,12:00:00,True,False,opposite,True,True,False
short,False,-2.580877498349443,,,,,,,
long,True,-0.049192928516528234,11:30:00,False,True,same,True,False,False
long,False,0.7638920527890392,,,,,,,
short,True,-1.3706360166911735,11:15:00,False,True,same,False,False,True
long,True,-0.9930441837056714,10:15:00,True,False,opposite,True,True,False
long,True,1.3673211759874793,10:45:00,False,True,same,False,False,True
long,True,-0.8186539353757238,10:15:00,True,True,opposite,True,True,False
short,True,0.4518163624234184,12:30:00,True,False,opposite,True,True,False
long,False,2.3752861105637235,,,,,,,
long,True,0.3375838431488143,11:30:00,False,True,same,False,False,False
short,True,0.0927302433064936,14:45:00,False,False,none,True,False,False
short,True,0.9434931255594137,11:00:00,True,False,opposite,True,True,False
long,False,0.7172769558476233,,,,,,,
long,True,0.060523964607894776,10:15:00,True,True,same,False,False,False
long,True,-0.07040938025376642,10:45:00,True,True,same,True,True,False
short,True,-0.3130253318648135,14:00:00,False,False,none,False,False,False
long,True,0.5967852008886387,10:45:00,False,True,same,False,False,True
long,True,-0.04635262761458758,12:30:00,True,False,opposite,True,False,False
long,True,-0.13960387400751006,12:00:00,False,False,none,True,False,False
short,False,-0.18356049546880415,,,,,,,
short,False,-0.57238426159546,,,,,,,
long,True,1.6426024434442077,10:30:00,False,True,same,False,False,True
short,True,-0.00719248529136296,11:15:00,False,False,none,False,False,False
long,True,0.11359878061054651,12:00:00,False,True,same,False,False,False
short,True,0.030313090924849462,12:30:00,False,True,same,True,False,False
long,False,0.3435536964365271,,,,,,,
short,True,-0.06591391070098762,11:00:00,True,False,opposite,False,False,False
long,False,1.0957340562134377,,,,,,,
long,False,0.6138942862774943,,,,,,,
long,True,0.10191118370537211,10:30:00,True,True,same,False,False,False
short,True,0.4917872915476629,10:45:00,True,False,opposite,True,True,False
short,False,-0.8345116304860123,,,,,,,
short,True,0.5199988756781071,10:45:00,True,False,opposite,True,True,False
long,True,0.32601547524102603,15:45:00,False,False,none,False,False,False
long,True,0.39547707903972995,14:15:00,False,True,same,False,False,True
long,True,0.6105815720403251,10:45:00,False,True,same,False,False,True
long,True,-0.02480227078567321,13:00:00,False,True,same,True,False,False
long,False,0.5814034162654247,,,,,,,
short,True,1.0443900734009137,10:45:00,True,False,opposite,True,True,False
long,True,0.28100721802852835,15:45:00,False,False,none,False,False,False
short,False,-1.108689991640277,,,,,,,
short,True,-0.6725497507284905,10:45:00,False,False,none,False,False,False
short,False,-1.3890640987903602,,,,,,,
long,True,0.05664759530958907,14:00:00,False,True,same,False,False,False
short,True,-1.8172077876305925,11:45:00,False,True,same,False,False,True
long,True,1.0044979665742249,11:00:00,False,True,same,False,False,True
long,True,-0.3257421255381865,11:00:00,True,False,opposite,True,True,False
long,True,1.649304311691302,13:00:00,False,True,same,False,False,True
short,True,0.5909612686535448,11:15:00,True,False,opposite,True,True,False
long,True,1.2929338355163411,10:15:00,False,True,same,False,False,True
short,True,0.380794701986753,10:45:00,True,True,same,True,True,False
long,True,-0.06178009033621645,11:00:00,True,True,same,True,False,False
long,True,0.26582488785511504,11:00:00,False,True,same,False,False,False
long,False,1.237419567728093,,,,,,,
long,True,0.09504670866826714,10:45:00,False,True,same,False,False,False
short,True,-0.2563163676309044,11:15:00,False,True,same,False,False,True
long,False,1.718071361812079,,,,,,,
short,True,-0.14813204136825409,15:15:00,False,False,none,False,False,False
long,True,-0.33253254068433824,11:45:00,True,False,opposite,True,True,False
long,True,0.6134801677847745,11:00:00,False,True,same,False,False,True
short,False,-0.6127220445567128,,,,,,,
long,False,1.3732327737679961,,,,,,,
long,True,-0.10543390105434147,12:00:00,False,False,none,True,False,False
short,False,-1.9987625427057343,,,,,,,
short,True,-1.3945699618414853,13:45:00,False,True,same,False,False,True
short,True,0.24700266429840134,11:00:00,True,False,opposite,True,False,False
long,True,0.14755974790727766,11:00:00,False,False,none,False,False,False
long,False,2.122759309617628,,,,,,,
long,True,0.1600911705649244,10:30:00,False,True,same,False,False,True
long,True,0.6681937084072942,10:15:00,False,True,same,False,False,True
long,True,0.19204684331393107,10:15:00,False,True,same,False,False,True
long,True,-0.037536531088278036,11:00:00,False,True,same,True,False,False
short,True,-0.08370686396284022,15:15:00,False,True,same,False,False,True
long,True,-0.26420791545346267,11:00:00,True,False,opposite,True,True,False
long,False,0.2625944329980312,,,,,,,
short,False,-0.4398489626331381,,,,,,,
long,True,-0.40224609902271835,12:30:00,True,False,opposite,True,True,False
short,True,0.305760528354182,11:15:00,True,False,opposite,True,True,False
short,True,-0.32562727162178673,10:15:00,False,True,same,False,False,False
long,True,0.055412144720290435,14:30:00,False,False,none,False,False,False
long,False,0.602417793661747,,,,,,,
long,True,-0.0053912715313853,10:45:00,True,False,opposite,True,True,False
long,False,0.6058326504842615,,,,,,,
long,False,0.4835410079970126,,,,,,,
short,True,-0.11207362577957403,12:00:00,False,True,same,False,False,False
long,False,1.014733401860779,,,,,,,
long,True,-0.02876042565429504,11:15:00,True,True,same,True,False,False
long,True,0.23299649196291128,11:00:00,False,False,none,False,False,False
short,True,-1.1400351992434832,12:30:00,False,True,same,False,False,True
short,False,-0.9311531155772212,,,,,,,
long,True,0.39833106037079347,11:45:00,False,False,none,False,False,False
short,True,-0.21417862497322693,10:30:00,False,True,same,False,False,False
long,True,1.1990730760939927,10:30:00,False,True,same,False,False,True
short,True,-0.1319876811497589,11:00:00,False,True,same,False,False,False
short,False,-0.3723460441533821,,,,,,,
short,False,-1.2547967760353718,,,,,,,
long,True,0.7389692051378516,15:45:00,False,False,none,False,False,False
short,True,-0.08266446228100133,11:00:00,False,True,same,False,False,False
long,False,0.39102368675689725,,,,,,,
short,False,-0.8633623752994035,,,,,,,
long,True,0.9827911268001088,10:15:00,False,True,same,False,False,True
short,True,0.20002914331889166,11:00:00,True,False,opposite,True,True,False
long,True,-0.042275477580788756,15:30:00,False,False,none,True,False,False
long,False,0.43162438151385096,,,,,,,
long,True,0.28918449971082616,12:45:00,False,True,same,False,False,True
short,True,-0.37018691832425565,13:15:00,False,True,same,False,False,True
long,True,-0.10871131252536692,10:30:00,False,True,same,True,False,False
long,True,-0.27943903267085846,10:15:00,True,False,opposite,True,True,False
short,False,-1.5165664829600023,,,,,,,
short,False,-1.20121323873279,,,,,,,
long,True,-0.14129282938891707,10:30:00,True,False,opposite,True,False,False
long,True,0.19166202237417274,12:00:00,False,False,none,False,False,False
short,True,-3.8298336812519596,13:00:00,False,True,same,False,False,True
short,True,-0.8195085798985202,11:15:00,False,True,same,False,False,True
short,True,0.20453908657886988,14:45:00,True,False,opposite,True,True,False
short,True,-0.9037835410351525,10:45:00,False,True,same,False,False,True
long,False,1.8411097099621632,,,,,,,
short,True,-0.47481561554988394,10:15:00,False,True,same,False,False,False
short,True,-1.8746548868028734,10:15:00,False,True,same,False,False,True
short,False,-0.7648317230386281,,,,,,,
long,True,-0.0714555924509308,11:00:00,False,True,same,True,False,False
short,True,1.525104244016684,11:00:00,True,False,opposite,True,True,False
short,False,-4.565881971739715,,,,,,,
long,False,1.8041836141778012,,,,,,,
short,True,0.9633000413687309,11:15:00,True,False,opposite,True,False,False
short,False,-3.206673112724223,,,,,,,
long,True,0.6719379036695949,10:45:00,False,True,same,False,False,False
long,False,1.2054763066502217,,,,,,,
short,False,-1.213630219819306,,,,,,,
short,True,-0.38287704752856255,10:45:00,False,True,same,False,False,False
short,True,0.7876519301085461,14:30:00,False,False,none,True,False,False
long,False,1.9046539311830424,,,,,,,
short,True,-0.16479986592553564,13:45:00,False,True,same,False,False,False
short,True,-0.7274936079445182,10:30:00,False,True,same,False,False,True
short,True,-2.2351491532223378,10:15:00,False,True,same,False,False,True
short,True,-0.3824817518248147,10:30:00,True,True,opposite,False,False,True
short,False,-1.730395145602892,,,,,,,
short,True,2.0068077549208363,10:45:00,True,False,opposite,True,True,False
long,True,0.6179890460709325,10:45:00,False,True,same,False,False,True
short,False,-2.8081670859416152,,,,,,,
short,True,0.5328651512351401,10:15:00,True,False,opposite,True,False,False
long,False,0.9172925513426966,,,,,,,
long,False,0.9142254687853013,,,,,,,
short,True,2.4633900515800056,11:00:00,True,True,same,True,True,False
short,True,0.08858939541369626,11:15:00,True,False,opposite,True,False,False
long,True,0.6289490464320924,11:00:00,False,True,same,False,False,True
short,True,-0.46808030678998636,12:00:00,False,True,same,False,False,False
short,False,-3.213909378292945,,,,,,,
long,False,2.7353431571357723,,,,,,,
short,False,-2.878796780447679,,,,,,,
short,True,1.220620305306519,11:30:00,True,True,same,True,True,False
short,True,-1.2534059945504161,10:15:00,False,True,same,False,False,True
long,True,-0.6053126469205417,14:15:00,True,True,same,True,True,False
short,True,-0.558380109912715,11:30:00,False,True,same,False,False,True
short,True,-1.39050865703777,12:15:00,False,True,same,False,False,True
long,True,-1.783214655224874,12:30:00,True,False,opposite,True,True,False
long,True,-0.1491733948481344,13:30:00,True,False,opposite,True,False,False
long,True,-2.2392202825242125,14:15:00,True,False,opposite,True,True,False
long,True,-1.1180438982675178,10:15:00,True,False,opposite,True,True,False
short,False,-3.5803178250047973,,,,,,,
short,True,5.076321136504824,11:00:00,True,False,opposite,True,True,False
short,True,1.6963967755511788,10:30:00,True,True,same,True,True,False
short,True,-0.6614761362197741,11:00:00,True,True,opposite,False,False,False
short,True,-0.157838247364106,10:15:00,False,True,same,False,False,False
long,False,2.624735507421949,,,,,,,
short,True,-1.910848378335206,11:30:00,False,True,same,False,False,True
long,False,2.818976839542553,,,,,,,
long,False,0.9308262250171229,,,,,,,
short,True,-0.004582041452205754,12:15:00,False,True,same,False,False,False
long,True,0.45219933312019567,14:15:00,False,True,same,False,False,True
long,False,1.0356520942168324,,,,,,,
long,True,0.28128753668141826,11:00:00,False,True,same,False,False,True
long,True,0.0030606311021363908,15:45:00,False,False,none,False,False,False
long,True,1.5729309556470117,10:15:00,False,True,same,False,False,True
short,True,-0.13638475488213508,10:45:00,False,True,same,False,False,True
long,True,1.1237309071189694,11:45:00,False,True,same,False,False,True
long,True,0.23218326210090456,14:15:00,False,True,same,False,False,True
short,True,-1.1772400261608973,10:15:00,False,True,same,False,False,True
short,False,-0.356532941846166,,,,,,,
long,True,0.3298845404108519,10:30:00,True,False,opposite,False,False,False
long,False,0.48191699165172075,,,,,,,
short,True,-1.0372761785191198,10:15:00,False,True,same,False,False,True
short,True,1.500470296660139,10:15:00,True,False,opposite,True,True,False
long,False,0.9030105229265173,,,,,,,
long,True,0.036439430378831794,10:45:00,True,True,same,False,False,False
long,False,1.1871640617034052,,,,,,,
long,True,0.7589914613460591,11:00:00,False,True,same,False,False,True
short,True,-0.3152504172432069,10:45:00,False,True,same,False,False,True
long,True,-0.42590052696166447,10:30:00,True,False,opposite,True,True,False
long,False,1.0531242686637077,,,,,,,
short,True,-0.4297291840913653,11:15:00,False,True,same,False,False,True
long,True,0.7852725442255126,10:30:00,False,True,same,False,False,True
short,True,-0.36809118428720033,10:15:00,False,True,same,False,False,True
long,True,0.5026420930532183,10:30:00,False,True,same,False,False,True
short,True,-0.3293705206316,12:00:00,False,True,same,False,False,False
long,True,0.517987249544638,10:30:00,False,True,same,False,False,True
long,True,-0.07072736017200709,10:45:00,True,False,opposite,True,True,False
short,True,-0.07952060435658659,10:30:00,True,False,opposite,False,False,False
long,True,0.5601803922680837,14:30:00,False,True,same,False,False,True
short,False,-0.4031016431990664,,,,,,,
long,True,0.39601448764745584,10:45:00,False,True,same,False,False,True
short,True,0.3821691980087749,11:15:00,True,False,opposite,True,True,False
long,True,0.08033713407844534,13:45:00,False,False,none,False,False,False
short,True,0.0013983862622524157,14:00:00,True,False,opposite,True,False,False
short,True,-0.5396233762621327,10:15:00,False,True,same,False,False,True
long,True,0.037744817077434156,12:15:00,False,True,same,False,False,False
short,True,-0.6674858962185115,11:00:00,False,True,same,False,False,True
short,True,-0.9485954303917077,10:45:00,False,True,same,False,False,True
long,True,0.9858810322246336,12:00:00,False,True,same,False,False,True
long,False,1.7089649690569475,,,,,,,
long,False,0.3425515916116728,,,,,,,
long,False,0.2540804772294125,,,,,,,
short,True,-0.217582901839819,10:15:00,False,False,none,False,False,False
long,False,0.5197019275716919,,,,,,,
long,True,0.27903159622486573,11:00:00,True,False,opposite,False,False,False
short,True,-0.054331585667333204,11:00:00,True,True,opposite,False,False,False
long,True,0.43891236700139835,11:00:00,False,True,same,False,False,True
long,False,1.8804393575278633,,,,,,,
short,False,-1.7940341669790638,,,,,,,
short,True,0.17096822726465621,10:15:00,False,False,none,True,False,False
short,True,-0.30362177401865864,12:00:00,False,True,same,False,False,True
short,False,-0.6899736506125631,,,,,,,
